Name,Status,State,Farm,animal,Date of colleciton,RectaTemp,16S copies,copy_log,copies,pre_abs,AveMean,Bacteria
Dairy 167,BRD,NY,Lambs,calf,05/18-19/2021,,10528011.84,3.952133349,8956.397262,1,270745.9996,M.haemolytica
Dairy 168,BRD,NY,Lambs,calf,05/18-19/2021,101.2,1173828.1,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 169,BRD,NY,Lambs,calf,05/18-19/2021,102,2551793.84,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 170,BRD,NY,Lambs,calf,05/18-19/2021,104,250409.8,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 171,Healthy,NY,Southview,Cow,5/20/21,101.6,2948999.14,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 174,Healthy,NY,Southview,Cow,5/20/21,101.7,3562518.39,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 177,Healthy,NY,Southview,Cow,5/20/21,,90111.05,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 178,Healthy,NY,Southview,Cow,5/20/21,,84183.63,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 179,Healthy,NY,Southview,Cow,5/20/21,,110761.37,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 180,Healthy,NY,Southview,Cow,5/20/21,102.5,120842.39,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 181,Healthy,NY,Southview,Cow,5/20/21,,375920.32,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 182,Healthy,NY,Southview,Cow,5/20/21,,3918636.4,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 183,Healthy,NY,Southview,Cow,5/20/21,,1426294.77,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 184,Healthy,NY,Southview,Cow,5/20/21,101.5,969945.73,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 186,Healthy,NY,Southview,Cow,5/20/21,101.5,374312.08,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 189,BRD,NY,Southview,Cow,5/20/21,101.2,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 190,BRD,NY,Southview,Cow,5/20/21,103,230,3.787714606,6133.588075,1,273568.8088,M.haemolytica
Dairy 191,BRD,NY,Southview,Cow,5/20/21,102.5,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 192,BRD,NY,Southview,Cow,5/20/21,102.4,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 193,BRD,NY,Southview,Cow,5/20/21,101.4,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 194,BRD,NY,Southview,Cow,5/20/21,102,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 195,BRD,NY,Southview,Cow,5/20/21,100.1,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 196,BRD,NY,Southview,Cow,5/20/21,103.9,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 200,BRD,NY,Southview,Cow,5/20/21,101.8,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 172,Healthy,NY,Southview,calf,5/20/21,101.2,6671578.79,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 173,Healthy,NY,Southview,calf,5/20/21,102.7,6941171.64,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 185,Healthy,NY,Southview,calf,5/20/21,102,38689983.61,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 187,Healthy,NY,Southview,calf,5/20/21,102,230,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 188,BRD,NY,Southview,calf,5/20/21,103.2,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 197,BRD,NY,Southview,calf,5/20/21,102,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 198,BRD,NY,Southview,calf,5/20/21,102.3,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 199,BRD,NY,Southview,calf,5/20/21,102.5,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 201,BRD,NY,Southview,calf,5/20/21,102.9,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 202,BRD,NY,Southview,calf,5/20/21,102.6,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 203,BRD,NY,Southview,calf,5/20/21,102.8,230,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 1,BRD,IN,Warren,calf,2/20/21,101.7,9637749.33,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 10,Healthy,IN,Warren,calf,2/20/21,,21601177.42,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 100,Healthy,IN,Warren,calf,2/27/21,,39763553.68,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 11,BRD,IN,Warren,Cow,2/20/21,103.5,4781208.02,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 12,BRD,IN,Warren,calf,2/20/21,102.6,4663037.71,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 13,Healthy,IN,Warren,Cow,2/20/21,,5385838.33,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 14,BRD,IN,Warren,Cow,2/20/21,101.8,65588633.1,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 15,Healthy,IN,Warren,calf,2/20/21,,1950840.85,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 16,BRD,IN,Warren,calf,2/20/21,102.4,6002897.77,5.499812748,316091.4498,1,-36389.05293,M.haemolytica
Dairy 17,BRD,IN,Warren,calf,2/20/21,101.2,583779,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 18,BRD,IN,Warren,calf,2/20/21,102.7,2016141.93,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 19,BRD,IN,Warren,calf,2/20/21,102.3,91171514.23,5.472920104,297111.9394,1,-17409.54253,M.haemolytica
Dairy 20,BRD,IN,Warren,calf,2/20/21,101.5,6665117.43,5.073478533,118434.5824,1,161267.8145,M.haemolytica
Dairy 21,BRD,IN,Warren,calf,2/20/21,104.1,7722681.38,5.759551026,574845.3551,1,-295142.9582,M.haemolytica
Dairy 22,BRD,IN,Warren,calf,2/20/21,102.7,3111145.41,5.450027368,281856.0543,1,-2153.657427,M.haemolytica
Dairy 23,BRD,IN,Warren,calf,2/20/21,103,3162868.28,4.574317545,37524.7273,1,242177.6696,M.haemolytica
Dairy 24,BRD,IN,Warren,calf,2/20/21,102.3,15246955.86,5.34742557,222548.9604,1,57153.43647,M.haemolytica
Dairy 25,BRD,IN,Warren,calf,2/20/21,102.4,45950512.51,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 26,BRD,IN,Warren,calf,2/20/21,102.5,8049038.54,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 27,BRD,IN,Warren,calf,2/20/21,103.2,769872.51,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 28,BRD,IN,Warren,calf,2/20/21,102,20339595.5,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 29,BRD,IN,Warren,calf,2/20/21,102,866128.12,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 3,BRD,IN,Warren,Cow,2/20/21,100.5,3562948.51,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 30,BRD,IN,Warren,calf,2/20/21,103.5,257076.86,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 31,BRD,IN,Warren,calf,2/20/21,103.3,10805534.84,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 33,BRD,IN,Warren,calf,2/20/21,102.1,2591318.05,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 34,BRD,IN,Warren,calf,2/20/21,101.4,904541.65,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 35,Healthy,IN,Warren,calf,2/20/21,102.3,3371955.16,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 36,BRD,IN,Warren,calf,2/20/21,103.3,974609.96,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 37,BRD,IN,Warren,calf,2/20/21,101.4,754326.45,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 38,Healthy,IN,Warren,calf,2/20/21,102.1,2823942.96,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 39,BRD,IN,Warren,calf,2/20/21,101.9,831915.74,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 4,Healthy,IN,Warren,calf,2/20/21,,1136282.3,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 40,Healthy,IN,Warren,calf,2/20/21,101.3,1791481.59,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 41,Healthy,IN,Warren,calf,2/20/21,101.9,5078113.97,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 42,Healthy,IN,Warren,calf,2/27/21,101.8,49919863.86,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 43,Healthy,IN,Warren,calf,2/27/21,,467527.57,4.648044572,44467.69024,1,169259.6214,M.haemolytica
Dairy 44,Healthy,IN,Warren,calf,2/27/21,,1462246.52,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 45,Healthy,IN,Warren,calf,2/27/21,,188309.8,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 46,Healthy,IN,Warren,calf,2/27/21,,6729168.34,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 47,BRD,IN,Warren,calf,2/27/21,104.5,150662.88,4.729323725,53619.61921,1,226082.7777,M.haemolytica
Dairy 48,Healthy,IN,Warren,calf,2/27/21,,36565621.94,4.161968289,14520.05592,1,199207.2557,M.haemolytica
Dairy 49,BRD,IN,Warren,calf,2/27/21,103.4,29245119.82,3.920174041,8320.971628,1,271381.4252,M.haemolytica
Dairy 5,Healthy,IN,Warren,calf,2/20/21,101.6,4496847.68,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 50,BRD,IN,Warren,calf,2/27/21,102.1,227869.84,3.015704452,1036.822593,1,278665.5743,M.haemolytica
Dairy 51,BRD,IN,Warren,calf,2/27/21,103.4,9385552.66,3.725018581,5309.071578,1,274393.3253,M.haemolytica
Dairy 52,Healthy,IN,Warren,calf,2/27/21,103.2,1673549.83,3.380342107,2400.723295,1,211326.5883,M.haemolytica
Dairy 53,BRD,IN,Warren,calf,2/27/21,102.7,526638.98,3.75116677,5638.541358,1,274063.8555,M.haemolytica
Dairy 54,Healthy,IN,Warren,calf,2/27/21,102.6,14130571.81,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 55,Healthy,IN,Warren,calf,2/27/21,102.8,20726746.82,5.229599249,169667.73,1,44059.58162,M.haemolytica
Dairy 56,Healthy,IN,Warren,calf,2/27/21,102.7,15152907.89,4.684483181,48359.65356,1,165367.6581,M.haemolytica
Dairy 57,BRD,IN,Warren,calf,2/27/21,102.6,227171.03,3.656486533,4534.052378,1,275168.3445,M.haemolytica
Dairy 58,BRD,IN,Warren,calf,2/27/21,102.3,92910.88,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 59,Healthy,IN,Warren,calf,2/27/21,102.4,9687382.65,3.983250527,9621.671532,1,204105.6401,M.haemolytica
Dairy 6,BRD,IN,Warren,calf,2/20/21,103.2,8673.95,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 60,BRD,IN,Warren,calf,2/27/21,102.3,21106.16,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 61,Healthy,IN,Warren,calf,2/27/21,102.6,1822763.13,4.264363638,18380.76735,1,195346.5443,M.haemolytica
Dairy 62,BRD,IN,Warren,calf,2/27/21,102.5,89799746.32,5.467418406,293371.8272,1,-13669.43033,M.haemolytica
Dairy 63,Healthy,IN,Warren,calf,2/27/21,103.5,2751702.39,3.912699805,8178.992415,1,205548.3192,M.haemolytica
Dairy 64,BRD,IN,Warren,calf,2/27/21,103.2,542572842.1,5.209122329,161853.5873,1,117848.8096,M.haemolytica
Dairy 65,BRD,IN,Warren,calf,2/27/21,102.1,142912.77,3.05075809,1123.978723,1,278578.4181,M.haemolytica
Dairy 66,Healthy,IN,Warren,calf,2/27/21,102.2,7180278.65,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 67,Healthy,IN,Warren,calf,2/27/21,102.5,6725540.39,5.450350744,282066.0029,1,-68338.69128,M.haemolytica
Dairy 68,BRD,IN,Warren,calf,2/27/21,102.3,86726609,5.015585525,103653.8709,1,176048.526,M.haemolytica
Dairy 69,Healthy,IN,Warren,calf,2/27/21,102.3,4518680.78,4.600734146,39878.0713,1,173849.2403,M.haemolytica
Dairy 7,Healthy,IN,Warren,calf,2/20/21,,1234768.98,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 70,Healthy,IN,Warren,calf,2/27/21,102.8,419528.83,4.599508839,39765.71898,1,173961.5926,M.haemolytica
Dairy 71,Healthy,IN,Warren,calf,2/27/21,102.3,2081090.9,5.423271544,265015.6639,1,-51288.35228,M.haemolytica
Dairy 72,BRD,IN,Warren,calf,2/27/21,103.7,268921.55,3.439894724,2753.561143,1,276948.8357,M.haemolytica
Dairy 73,Healthy,IN,Warren,calf,2/27/21,101.9,29031589.01,4.622735415,41950.33327,1,171776.9784,M.haemolytica
Dairy 74,Healthy,IN,Warren,calf,2/27/21,102.8,175385812.7,5.8894658,775292.8883,1,-561565.5767,M.haemolytica
Dairy 75,Healthy,IN,Warren,calf,2/27/21,102,1886584.11,4.364908924,23169.08722,1,190558.2244,M.haemolytica
Dairy 77,Healthy,IN,Warren,calf,2/27/21,101.9,13684335.48,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 78,BRD,IN,Warren,calf,2/27/21,101.9,69054.48,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 79,BRD,IN,Warren,calf,2/27/21,102.6,6757657.35,4.917984768,82791.31259,1,196911.0843,M.haemolytica
Dairy 8,BRD,IN,Warren,calf,2/20/21,104.3,13189465.93,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 80,BRD,IN,Warren,calf,2/27/21,102.1,37600174.54,5.70162608,503067.2904,1,-223364.8935,M.haemolytica
Dairy 81,Healthy,IN,Warren,calf,2/27/21,101,30253012.09,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 82,Healthy,IN,Warren,calf,2/27/21,101.4,4099429.5,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 83,Healthy,IN,Warren,calf,2/27/21,,524047.26,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 84,Healthy,IN,Warren,calf,2/27/21,100.9,2179922.83,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 85,Healthy,IN,Warren,calf,2/27/21,,178999773.1,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 86,Healthy,IN,Warren,calf,2/27/21,101.6,7213799.29,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 87,BRD,IN,Warren,calf,2/27/21,101,148673.26,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 88,Healthy,IN,Warren,calf,2/27/21,,1253180.83,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 89,BRD,IN,Warren,calf,2/27/21,103,494869.24,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 9,Healthy,IN,Warren,calf,2/20/21,,3346925.22,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 90,BRD,IN,Warren,calf,2/27/21,102.3,7684929.3,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 91,BRD,IN,Warren,calf,2/27/21,102.2,109573.09,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 92,Healthy,IN,Warren,calf,2/27/21,,1147372.46,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 93,Healthy,IN,Warren,calf,2/27/21,,442461.32,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 94,Healthy,IN,Warren,calf,2/27/21,,388830.26,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 95,Healthy,IN,Warren,calf,2/27/21,,525847.11,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 96,Healthy,IN,Warren,calf,2/27/21,,283638.92,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 97,Healthy,IN,Warren,calf,2/27/21,,2739415.82,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 98,BRD,IN,Warren,calf,2/27/21,103.6,71724.59,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 99,BRD,IN,Warren,calf,2/27/21,102.8,38652.06,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 204,BRD,TX,Full Circle,calf,1/1/22,101.6,230,4.662673064,45991.02233,1,6061068.459,P.multocida
Dairy 205,BRD,TX,Full Circle,calf,1/1/22,100.5,4034413.22,2.278753601,190,0,6106869.482,P.multocida
Dairy 206,BRD,TX,Full Circle,calf,1/1/22,102.9,8038339.76,2.278753601,190,0,6106869.482,P.multocida
Dairy 207,Healthy,TX,Full Circle,calf,1/1/22,101.9,3616426.91,4.710507086,51346.05552,1,11165118.15,P.multocida
Dairy 208,Healthy,TX,Full Circle,calf,1/1/22,102.7,3553039.03,2.278753601,190,0,11216274.2,P.multocida
Dairy 209,Healthy,TX,Full Circle,calf,1/1/22,101.5,2087082.96,5.231670882,170478.9972,1,11045985.21,P.multocida
Dairy 210,BRD,TX,Full Circle,calf,1/1/22,102.1,2158001.1,3.960725159,9135.349319,1,6097924.132,P.multocida
Dairy 211,Healthy,TX,Full Circle,calf,1/1/22,102.1,1105469.58,2.278753601,190,0,11216274.2,P.multocida
Dairy 212,BRD,TX,Full Circle,calf,1/1/22,101.2,2745725.96,2.278753601,190,0,6106869.482,P.multocida
Dairy 213,Healthy,TX,Full Circle,calf,1/1/22,101.4,3370577.32,3.270022435,1862.183331,1,11214602.02,P.multocida
Dairy 214,BRD,TX,Full Circle,calf,1/1/22,102.6,1379088.03,2.278753601,190,0,6106869.482,P.multocida
Dairy 215,BRD,TX,Full Circle,calf,1/1/22,102.3,1056520.57,2.278753601,190,0,6106869.482,P.multocida
Dairy 216,Healthy,TX,Full Circle,calf,1/1/22,101.9,16253025.48,2.278753601,190,0,11216274.2,P.multocida
Dairy 217,Healthy,TX,Full Circle,calf,1/1/22,101.7,1129128.62,2.278753601,190,0,11216274.2,P.multocida
Dairy 218,BRD,TX,Full Circle,calf,1/1/22,102.3,11995429.4,2.278753601,190,0,6106869.482,P.multocida
Dairy 219,BRD,TX,Full Circle,calf,1/1/22,102.8,10206918.28,2.278753601,190,0,6106869.482,P.multocida
Dairy 220,Healthy,TX,Full Circle,calf,1/1/22,100.6,3698219.72,2.278753601,190,0,11216274.2,P.multocida
Dairy 221,Healthy,TX,Full Circle,calf,1/1/22,101.9,1750806.51,2.278753601,190,0,11216274.2,P.multocida
Dairy 222,BRD,TX,Full Circle,calf,1/1/22,105.1,17982833.49,2.278753601,190,0,6106869.482,P.multocida
Dairy 223,Healthy,TX,Full Circle,calf,1/1/22,101.7,4220078.83,3.767393588,5853.203025,1,11210611,P.multocida
Dairy 224,BRD,TX,Full Circle,calf,1/1/22,101.7,6431811.53,2.278753601,190,0,6106869.482,P.multocida
Dairy 225,BRD,TX,Full Circle,calf,1/1/22,97.8,23011875.03,2.278753601,190,0,6106869.482,P.multocida
Dairy 226,Healthy,TX,Full Circle,calf,1/1/22,101.2,1675346.35,2.278753601,190,0,11216274.2,P.multocida
Dairy 227,Healthy,TX,Full Circle,calf,1/1/22,102.1,48143464.26,5.333489584,215520.9953,1,11000943.21,P.multocida
Dairy 228,BRD,TX,Full Circle,calf,1/1/22,101.4,4256127.29,2.278753601,190,0,6106869.482,P.multocida
Dairy 229,Healthy,TX,Full Circle,calf,1/1/22,100.8,96764085036,2.278753601,190,0,11216274.2,P.multocida
Dairy 230,BRD,TX,Full Circle,calf,1/1/22,100.9,83956390.23,6.05297798,1129738.632,1,4977320.85,P.multocida
Dairy 231,Healthy,TX,Full Circle,calf,1/1/22,102,60454198.56,2.278753601,190,0,11216274.2,P.multocida
Dairy 232,BRD,TX,Full Circle,calf,1/1/22,101,10538933.06,2.278753601,190,0,6106869.482,P.multocida
Dairy 233,Healthy,TX,Full Circle,calf,1/1/22,102,29599554.86,2.278753601,190,0,11216274.2,P.multocida
Dairy 234,BRD,TX,Full Circle,calf,1/1/22,101.2,2085308.57,5.502117704,317773.5194,1,5789285.962,P.multocida
Dairy 235,Healthy,TX,Full Circle,calf,1/1/22,102.4,7366158.84,2.278753601,190,0,11216274.2,P.multocida
Dairy 236,BRD,TX,Full Circle,calf,1/1/22,102.4,5139234.32,3.987837088,9723.823966,1,6097335.658,P.multocida
Dairy 237,Healthy,TX,Full Circle,calf,1/1/22,102.3,631822.95,3.934161956,8593.339232,1,11207870.86,P.multocida
Dairy 238,BRD,TX,Full Circle,calf,1/1/22,102.3,3496147.11,4.038810666,10934.79553,1,6096124.686,P.multocida
Dairy 239,Healthy,TX,Full Circle,calf,1/1/22,101.5,5431254.09,2.278753601,190,0,11216274.2,P.multocida
Dairy 240,BRD,TX,Full Circle,calf,1/1/22,102.1,29984283.47,6.025091376,1059476.616,1,5047582.866,P.multocida
Dairy 241,BRD,TX,Full Circle,calf,1/1/22,102.7,1132230.26,2.278753601,190,0,6106869.482,P.multocida
Dairy 242,Healthy,TX,Full Circle,calf,1/1/22,102.8,6193278.97,2.278753601,190,0,11216274.2,P.multocida
Dairy 243,Healthy,TX,Full Circle,calf,1/1/22,102.3,916095.54,3.510770792,3241.684855,1,11213222.52,P.multocida
Dairy 244,BRD,TX,Full Circle,calf,1/1/22,101.7,35556617.53,2.278753601,190,0,6106869.482,P.multocida
Dairy 245,Healthy,TX,Full Circle,calf,1/1/22,103.3,12594452.96,3.900918199,7960.094058,1,11208504.11,P.multocida
Dairy 246,Healthy,TX,Full Circle,calf,1/1/22,101.8,1254517.03,2.278753601,190,0,11216274.2,P.multocida
Dairy 247,BRD,TX,Full Circle,calf,1/1/22,101.7,7000749.58,4.847265203,70350.17835,1,6036709.303,P.multocida
Dairy 248,BRD,TX,Full Circle,calf,1/1/22,101.8,20020994.03,2.278753601,190,0,6106869.482,P.multocida
Dairy 249,Healthy,TX,Full Circle,calf,1/1/22,101.6,2361256.45,5.419530718,262742.7358,1,10953721.47,P.multocida
Dairy 250,BRD,TX,Full Circle,calf,1/1/22,101.9,11561521.59,5.91743088,826857.9,1,5280201.582,P.multocida
Dairy 251,BRD,TX,Full Circle,calf,1/1/22,101.4,858451.19,2.278753601,190,0,6106869.482,P.multocida
Dairy 252,Healthy,TX,Full Circle,calf,1/1/22,101.9,51368531.41,5.716510753,520607.8991,1,10695856.3,P.multocida
Dairy 253,Healthy,TX,Full Circle,calf,1/1/22,102.2,3557451.29,4.957921091,90765.55989,1,11125698.64,P.multocida
Dairy 254,BRD,TX,Full Circle,calf,1/1/22,102.6,1263484.41,2.278753601,190,0,6106869.482,P.multocida
Dairy 255,Healthy,TX,Full Circle,calf,1/1/22,101.7,36041376.31,2.278753601,190,0,11216274.2,P.multocida
Dairy 256,BRD,TX,Full Circle,calf,1/1/22,102,2813741.5,4.283558343,19211.37028,1,6087848.111,P.multocida
Dairy 257,BRD,TX,Full Circle,calf,1/1/22,102.5,305768587.2,4.652128013,44887.76823,1,6062171.714,P.multocida
Dairy 258,Healthy,TX,Full Circle,calf,1/1/22,103.1,2395705.91,5.256512655,180514.7338,1,11035949.47,P.multocida
Dairy 259,Healthy,TX,Full Circle,calf,1/1/22,102.4,31606365.67,2.278753601,190,0,11216274.2,P.multocida
Dairy 260,BRD,TX,Full Circle,calf,1/1/22,105,47980178.94,5.760833702,576545.6531,1,5530513.829,P.multocida
Dairy 285,Healthy,TX,Full Circle,calf,1/1/22,102.2,3498858.04,2.278753601,190,0,11216274.2,P.multocida
Dairy 286,BRD,TX,Full Circle,calf,1/1/22,102.3,27400127.77,2.278753601,190,0,6106869.482,P.multocida
Dairy 287,Healthy,TX,Full Circle,calf,1/1/22,102.2,3688539.15,2.278753601,190,0,11216274.2,P.multocida
Dairy 288,BRD,TX,Full Circle,calf,1/1/22,102.2,10055396.58,2.278753601,190,0,6106869.482,P.multocida
Dairy 289,Healthy,TX,Full Circle,calf,1/1/22,102.2,17707878.4,2.278753601,190,0,11216274.2,P.multocida
Dairy 290,BRD,TX,Full Circle,calf,1/1/22,101.2,185214285.2,2.278753601,190,0,6106869.482,P.multocida
Dairy 291,Healthy,TX,Full Circle,calf,1/1/22,102.9,41651198.16,5.880630327,759679.3601,1,10456784.84,P.multocida
Dairy 292,BRD,TX,Full Circle,calf,1/1/22,101.8,4119073.23,2.278753601,190,0,6106869.482,P.multocida
Dairy 293,Healthy,TX,Full Circle,calf,1/1/22,101.3,18210507.83,2.278753601,190,0,11216274.2,P.multocida
Dairy 294,BRD,TX,Full Circle,calf,1/1/22,101.6,468804397.5,2.278753601,190,0,6106869.482,P.multocida
Dairy 295,BRD,TX,Full Circle,calf,1/1/22,102,19902943.76,2.278753601,190,0,6106869.482,P.multocida
Dairy 296,BRD,TX,Full Circle,calf,1/1/22,102.5,14872736.14,2.278753601,190,0,6106869.482,P.multocida
Dairy 298,Healthy,TX,Full Circle,calf,1/1/22,102.2,4323472.87,2.278753601,190,0,11216274.2,P.multocida
Dairy 299,Healthy,TX,Full Circle,calf,1/1/22,102.8,25512726.49,2.278753601,190,0,11216274.2,P.multocida
Dairy 300,BRD,TX,Full Circle,calf,1/1/22,102.4,7295372.52,2.278753601,190,0,6106869.482,P.multocida
Dairy 302,Healthy,TX,Full Circle,calf,1/1/22,101.5,96945146.13,2.278753601,190,0,11216274.2,P.multocida
Dairy 303,BRD,TX,Full Circle,calf,1/1/22,101.2,980270157,2.278753601,190,0,6106869.482,P.multocida
Dairy 304,BRD,TX,Full Circle,calf,1/1/22,102.1,195681287.2,2.278753601,190,0,6106869.482,P.multocida
Dairy 305,Healthy,TX,Full Circle,calf,1/1/22,102.2,56900096.86,6.279655177,1903948.412,1,9312515.792,P.multocida
Dairy 306,Healthy,TX,Full Circle,calf,1/1/22,102.2,25588555.44,4.679643753,47823.76387,1,11168640.44,P.multocida
Dairy 307,BRD,TX,Full Circle,calf,1/1/22,104.3,230,7.781650066,60485331.67,1,-54378272.19,P.multocida
Dairy 308,Healthy,TX,Full Circle,calf,1/1/22,102.2,331355406.3,2.278753601,190,0,11216274.2,P.multocida
Dairy 309,BRD,TX,Full Circle,calf,1/1/22,101.7,30952416.47,3.218694716,1654.606461,1,6105404.875,P.multocida
Dairy 310,Healthy,TX,Full Circle,calf,1/1/22,100.5,51889054702,7.199322844,15824239.39,1,-4607775.186,P.multocida
Dairy 311,BRD,TX,Full Circle,calf,1/1/22,102.3,4233266.1,2.278753601,190,0,6106869.482,P.multocida
Dairy 312,Healthy,TX,Full Circle,calf,1/1/22,102.2,41210229.74,5.857404337,720119.1109,1,10496345.09,P.multocida
Dairy 313,BRD,TX,Full Circle,calf,1/1/22,102.5,179242264.7,2.278753601,190,0,6106869.482,P.multocida
Dairy 314,BRD,TX,Full Circle,calf,1/1/22,101.1,3697683.68,2.278753601,190,0,6106869.482,P.multocida
Dairy 315,Healthy,TX,Full Circle,calf,1/1/22,101.6,273132440.1,4.053976754,11323.39752,1,11205140.81,P.multocida
Dairy261,Healthy,TX,Full Circle,calf,1/1/22,102.7,364984.13,2.278753601,190,0,11216274.2,P.multocida
Dairy262,BRD,TX,Full Circle,calf,1/1/22,102.7,32633739.58,2.278753601,190,0,6106869.482,P.multocida
Dairy263,Healthy,TX,Full Circle,calf,1/1/22,101.8,1329423.04,4.36623291,23239.82801,1,11193224.38,P.multocida
Dairy264,BRD,TX,Full Circle,calf,1/1/22,102.8,90585267.2,5.06461601,116042.215,1,5991017.267,P.multocida
Dairy265,Healthy,TX,Full Circle,calf,1/1/22,103,13764700.68,4.629017618,42561.5679,1,11173902.64,P.multocida
Dairy266,Healthy,TX,Full Circle,calf,1/1/22,102.1,2330855154,5.074791661,118793.2217,1,11097670.98,P.multocida
Dairy267,BRD,TX,Full Circle,calf,1/1/22,104.9,9492829.62,6.209938269,1621579.59,1,4485479.892,P.multocida
