"","Name","Status","State","Farm","animal","Date.of.colleciton","RectaTemp","X16S.copies","Hscopy_log","HScopies","HSpre_abs","MBcopy_log","MBcopies","MBpre_abs","MHcopy_log","MHcopies","MHpre_abs","PMcopy_log","PMcopies","PMpre_abs","ID","HSRel","PMRel","MBRel","MHRel","BactABund","HSRelBact","PMRelBact","MBRelBact","MHRelBact","X16S_log"
"386","Dairy 82","Healthy","IN","Warren","calf","2/27/21",101.4,4099429.5,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,5.285413107,192935.9273,1,"Dairy82",4.63479125571009e-05,0.0470640920401241,0.000163437375859251,4.14691849195114e-05,193965.9273,0.000979553484701124,0.994689789003989,0.00345421491973554,0.00087644259157469,6.61272352796694
"387","Dairy 83","Healthy","IN","Warren","calf","2/27/21",NA,524047.26,3.217228283,1649.028961,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy83",0.00314671802882816,0.000362562720011168,0.00127851064424991,0.000324398223167888,2679.028961,0.61553233839789,0.0709212191304863,0.250090614828557,0.0634558276430667,5.7193712833322
"388","Dairy 84","Healthy","IN","Warren","calf","2/27/21",100.9,2179922.83,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy84",8.71590486531122e-05,8.71590486531122e-05,0.000307350329460975,7.79844119527846e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.33844131893093
"389","Dairy 85","Healthy","IN","Warren","calf","2/27/21",NA,178999773.1,3.261031676,1824.028735,1,2.826074803,670,0,2.230448921,170,0,4.205328314,16044.57857,1,"Dairy85",1.01901175817747e-05,8.96346307714957e-05,3.74302150442223e-06,9.49721874256387e-07,18708.607305,0.0974967674110363,0.857604112825222,0.0358123931448889,0.0090867266188524,8.25285248289506
"390","Dairy 86","Healthy","IN","Warren","calf","2/27/21",101.6,7213799.29,3.177728212,1505.664506,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy86",0.000208720044108685,2.63384095345408e-05,9.28775494112756e-05,2.35659453730102e-05,2535.664506,0.593794842510605,0.0749310484689176,0.264230539337762,0.0670435696827157,6.85816411495053
"391","Dairy 87","BRD","IN","Warren","calf","2/27/21",101,148673.26,3.237256578,1726.857806,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy87",0.011615120338385,0.00127797022813652,0.00450652659395509,0.00114344704622741,2756.857806,0.626386243875793,0.068919042391844,0.243030307381766,0.0616644063505973,5.17223578555224
"392","Dairy 88","Healthy","IN","Warren","calf","2/27/21",NA,1253180.83,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy88",0.000151614192821638,0.000151614192821638,0.000534639522055249,0.000135654804103571,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.0980140893792
"393","Dairy 89","BRD","IN","Warren","calf","2/27/21",103,494869.24,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,5.934883964,860763.7393,1,"Dairy89",0.000383939805998045,1.73937612145786,0.00135389300009837,0.000343525089577198,861793.7393,0.000220470387907818,0.998804818423447,0.000777448209990727,0.000197262978654363,5.69449133743937
"394","Dairy 9","Healthy","IN","Warren","calf","2/20/21",NA,3346925.22,2.904271573,802.1795253,1,2.826074803,670,0,2.230448921,170,0,4.346518185,22208.44674,1,"Dairy9",0.000239676560595519,0.00663547742485863,0.000200183737597818,5.07928886442225e-05,23850.6262653,0.0336334784829982,0.931147320534338,0.0280915055456961,0.00712769543696767,6.52464613882923
"395","Dairy 90","BRD","IN","Warren","calf","2/27/21",102.3,7684929.3,3.97597861,9461.905585,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy90",0.00123122870954714,2.47237147646889e-05,8.7183625749166e-05,2.2121218473669e-05,10491.905585,0.901829082271521,0.0181091984159329,0.0638587523088162,0.0162029670037295,6.88563993293366
"396","Dairy 91","BRD","IN","Warren","calf","2/27/21",102.2,109573.09,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy91",0.00173400239055045,0.00173400239055045,0.00611464000878318,0.00155147582312409,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,5.0397078725761
"397","Dairy 92","Healthy","IN","Warren","calf","2/27/21",NA,1147372.46,3.256816361,1806.410135,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy92",0.001574388612221,0.000165595747347814,0.000583942898542292,0.000148164616048044,2836.410135,0.636864927504569,0.0669860813341086,0.236214076283436,0.0599349148778867,6.05970479995739
"398","Dairy 93","Healthy","IN","Warren","calf","2/27/21",NA,442461.32,3.78718851,6126.162467,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy93",0.0138456452351586,0.00042941606737511,0.00151425665863855,0.000384214376072467,7156.162467,0.85606810846599,0.0265505430985068,0.093625599347366,0.0237557490881376,5.64587629217996
"399","Dairy 94","Healthy","IN","Warren","calf","2/27/21",NA,388830.26,3.216071398,1644.64208,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy94",0.00422971730646684,0.000488645096706208,0.001723116919964,0.000437208770737133,2674.64208,0.614901744161596,0.071037542339123,0.250500807195855,0.0635599063034258,5.58976117266311
"400","Dairy 95","Healthy","IN","Warren","calf","2/27/21",NA,525847.11,2.873095202,746.6124055,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy95",0.00141982791442935,0.000361321753769836,0.0012741346053989,0.000323287884951959,1776.6124055,0.420244957869625,0.106945104859001,0.377122211871215,0.095687725400159,5.72086031731941
"401","Dairy 96","Healthy","IN","Warren","calf","2/27/21",NA,283638.92,3.086581494,1220.622844,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy96",0.00430343918951602,0.000669865757491955,0.00236215819747163,0.000599353572492802,2250.622844,0.542348908993834,0.0844210750399724,0.297695369877797,0.0755346460883963,5.45276735421074
"402","Dairy 97","Healthy","IN","Warren","calf","2/27/21",NA,2739415.82,3.3580452,2280.579418,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy97",0.000832505748616141,6.93578530914668e-05,0.000244577692480436,6.20570264502598e-05,3310.579418,0.688876214719462,0.0573917662167982,0.202381491396078,0.0513505276676616,6.43765811799816
"403","Dairy 98","BRD","IN","Warren","calf","2/27/21",103.6,71724.59,3.140382079,1381.59922,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy98",0.0192625600229991,0.00264902176505993,0.00934128727679029,0.00237017736873783,2411.59922,0.572897523163074,0.0787858937854525,0.277823941243438,0.0704926418080364,4.85567412935011
"404","Dairy 99","BRD","IN","Warren","calf","2/27/21",102.8,38652.06,2.962330978,916.9190134,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy99",0.0237223840954402,0.00491565003262439,0.0173341343255702,0.00439821318708498,1946.9190134,0.470958990635537,0.0975900891060659,0.344133472110864,0.0873174481475327,4.58718388088073
