"","State","Genus","Status","taxa.average","overall.max"
"1364","IN"," CandidatuPlanktoluna","Healthy",0,0
"1365","IN"," CandidatuProtochlamydia","Healthy",0,0
"1366","IN"," CandidatuSaccharimonas","Healthy",0,0
"1367","IN"," CandidatuSoleaferrea","Healthy",3.86106866312835e-06,3.86106866312835e-06
"1368","IN"," CandidatuSolibacter","Healthy",0,0
"1369","IN"," CandidatuStoquefichus","Healthy",8.31094875424821e-06,8.31094875424821e-06
"1370","IN"," CandidatuUdaeobacter","Healthy",0,0
"1371","IN"," CandidatuVogelbacteria","Healthy",1.18863663378105e-06,1.18863663378105e-06
"1372","IN"," CandidatuXiphinematobacter","Healthy",5.52316068393299e-06,5.52316068393299e-06
"1373","IN"," CandidatuYonathbacteria","Healthy",0,0
"1374","IN"," CandidatuZambryskibacteria","Healthy",1.25803965970027e-06,1.25803965970027e-06
"1375","IN"," Candidimonas","Healthy",0,0
"1376","IN"," Capnocytophaga","Healthy",0.00056312108521094,0.00056312108521094
"1377","IN"," Caproiciproducens","Healthy",6.40017920501774e-06,6.40017920501774e-06
"1378","IN"," Carnobacteriaceae","Healthy",0.00139417955619523,0.00139417955619523
"1379","IN"," Carnobacterium","Healthy",0.001711440147293,0.001711440147293
"1380","IN"," Castellaniella","Healthy",0,0
"1381","IN"," Catellicoccus","Healthy",1.59036557026253e-05,1.59036557026253e-05
"1382","IN"," Catenibacterium","Healthy",0,0
"1383","IN"," Catenisphaera","Healthy",2.11201986386887e-05,2.11201986386887e-05
"1384","IN"," Catonella","Healthy",0,0
"1385","IN"," Caulobacter","Healthy",4.29743400215731e-06,4.29743400215731e-06
"1386","IN"," Caviibacter","Healthy",0.000230301627267307,0.000230301627267307
"1387","IN"," Cellulomonas","Healthy",3.2859056107148e-05,3.2859056107148e-05
"1388","IN"," Cellulosilyticum","Healthy",6.60569654432201e-06,6.60569654432201e-06
"1389","IN"," Cellulosimicrobium","Healthy",8.75412914226739e-06,8.75412914226739e-06
"1390","IN"," Cellvibrio","Healthy",3.85474400539052e-05,3.85474400539052e-05
"1391","IN"," Cellvibrionaceae","Healthy",0,0
"1392","IN"," Cerasicoccus","Healthy",0,0
"1393","IN"," Cereibacter","Healthy",0,0
"1394","IN"," Cesiribacter","Healthy",0,0
"1395","IN"," Chelativorans","Healthy",0,0
"1396","IN"," Chelatococcus","Healthy",0,0
"1397","IN"," Chishuiella","Healthy",0,0
"1398","IN"," Chitinivorax","Healthy",0,0
"1399","IN"," Chitinophaga","Healthy",0,0
"1400","IN"," Chitinophagaceae","Healthy",0.000414329229745736,0.000414329229745736
"1401","IN"," CHKCI001","Healthy",2.62462712196944e-05,2.62462712196944e-05
"1402","IN"," CHKCI002","Healthy",0,0
"1403","IN"," Chlamydia","Healthy",0.000169719926655276,0.000169719926655276
"1404","IN"," Christensenella","Healthy",1.93281378917188e-05,1.93281378917188e-05
"1405","IN"," Christensenellaceae","Healthy",0,0
"1406","IN"," Christensenellaceae_R-7_group","Healthy",0.00103488886998742,0.00103488886998742
"1407","IN"," Chryseobacterium","Healthy",0.00353606814651751,0.00353606814651751
"1408","IN"," Chryseolinea","Healthy",0,0
"1409","IN"," Chryseomicrobium","Healthy",0,0
"1410","IN"," Chthoniobacter","Healthy",2.43948965850596e-05,2.43948965850596e-05
"1411","IN"," Chthoniobacteraceae","Healthy",0,0
"1412","IN"," Chthoniobacterales","Healthy",0,0
"1413","IN"," Chthonomonadales","Healthy",0,0
"1414","IN"," Citricoccus","Healthy",4.08994799026097e-05,4.08994799026097e-05
"1415","IN"," CL500-29_marine_group","Healthy",8.09098583268381e-06,8.09098583268381e-06
"1416","IN"," Clavibacter","Healthy",0.000660288725257004,0.000660288725257004
"1417","IN"," Cloacibacillus","Healthy",5.01065551397347e-05,5.01065551397347e-05
"1418","IN"," Cloacibacterium","Healthy",0,0
"1419","IN"," Clostridia","Healthy",8.55673816595774e-05,8.55673816595774e-05
"1420","IN"," Clostridia_UCG-014","Healthy",0.00109856070253545,0.00109856070253545
"1421","IN"," Clostridia_vadinBB60_group","Healthy",0.000169528179737315,0.000169528179737315
"1422","IN"," Clostridiaceae","Healthy",9.16175954698423e-06,9.16175954698423e-06
"1423","IN"," Clostridiisalibacter","Healthy",6.30347613070573e-06,6.30347613070573e-06
"1424","IN"," Clostridioides","Healthy",8.63391171865945e-05,8.63391171865945e-05
"1425","IN"," Clostridium_sensu_strict1","Healthy",0.000737144592959255,0.000737144592959255
"1426","IN"," Clostridium_sensu_strict10","Healthy",0,0
"1427","IN"," Clostridium_sensu_strict12","Healthy",3.20008960250887e-06,3.20008960250887e-06
"1428","IN"," Clostridium_sensu_strict13","Healthy",2.25592314858537e-05,2.25592314858537e-05
"1429","IN"," Clostridium_sensu_strict19","Healthy",0,0
"1430","IN"," Clostridium_sensu_strict2","Healthy",0,0
"1431","IN"," Clostridium_sensu_strict3","Healthy",0,0
"1432","IN"," Clostridium_sensu_strict6","Healthy",4.43328382833058e-06,4.43328382833058e-06
"1433","IN"," Clostridium_sensu_strict7","Healthy",0,0
"1434","IN"," Clostridium_sensu_strict9","Healthy",0,0
"1435","IN"," Cnuella","Healthy",0,0
"1436","IN"," Colidextribacter","Healthy",0.000204364151388023,0.000204364151388023
"1437","IN"," Collinsella","Healthy",0.00110675194563385,0.00110675194563385
"1438","IN"," Comamonadaceae","Healthy",0.00101541665833592,0.00101541665833592
"1439","IN"," Comamonas","Healthy",0.000115190229221362,0.000115190229221362
"1440","IN"," Conchiformibius","Healthy",4.36464955410482e-05,4.36464955410482e-05
"1441","IN"," Conexibacter","Healthy",1.02064057551236e-05,1.02064057551236e-05
"1442","IN"," Confluentibacter","Healthy",1.78076629935394e-06,1.78076629935394e-06
"1443","IN"," Constrictibacter","Healthy",0,0
"1444","IN"," Coprobacter","Healthy",1.64030667144451e-05,1.64030667144451e-05
"1445","IN"," Coprococcus","Healthy",0.00243032633255998,0.00243032633255998
"1446","IN"," Corallococcus","Healthy",0,0
"1447","IN"," Coriobacteriaceae","Healthy",4.86635183761342e-06,4.86635183761342e-06
"1448","IN"," Coriobacteriales","Healthy",3.91272759812384e-05,3.91272759812384e-05
"1449","IN"," Corticibacter","Healthy",0,0
"1450","IN"," Corynebacteriaceae","Healthy",0,0
"1451","IN"," Corynebacterium","Healthy",0.0117651868541629,0.0117651868541629
"1452","IN"," Coxiella","Healthy",0,0
"1453","IN"," CPla-3_termite_group","Healthy",0,0
"1454","IN"," CPla-4_termite_group","Healthy",1.01043232512914e-05,1.01043232512914e-05
"1455","IN"," Craurococcus-Caldovatus","Healthy",0,0
"1456","IN"," Crocinitomicaceae","Healthy",0,0
"1457","IN"," Crocinitomix","Healthy",0,0
"1458","IN"," Cryobacterium","Healthy",0,0
"1459","IN"," Cryomorpha","Healthy",2.53897323922206e-06,2.53897323922206e-06
"1460","IN"," Cupriavidus","Healthy",0,0
"1461","IN"," Curtobacterium","Healthy",0.00135418305538965,0.00135418305538965
"1462","IN"," Curvibacter","Healthy",0,0
"1463","IN"," Cyclobacteriaceae","Healthy",2.84644863237132e-05,2.84644863237132e-05
"1464","IN"," Cytophaga","Healthy",0,0
"1465","IN"," D05-2","Healthy",1.61153775080899e-06,1.61153775080899e-06
"1466","IN"," Defluviicoccus","Healthy",0,0
"1467","IN"," Defluviitaleaceae_UCG-011","Healthy",5.92459736906244e-05,5.92459736906244e-05
"1468","IN"," Deinococcus","Healthy",0.000966002434378423,0.000966002434378423
"1469","IN"," Delftia","Healthy",2.89069711384409e-05,2.89069711384409e-05
"1470","IN"," Demequina","Healthy",1.05100749578546e-05,1.05100749578546e-05
"1471","IN"," Denitrobacterium","Healthy",2.12913444861754e-05,2.12913444861754e-05
"1472","IN"," Dermacoccaceae","Healthy",0,0
"1473","IN"," Dermacoccus","Healthy",0,0
"1474","IN"," Dermatophilaceae","Healthy",4.66147793375e-05,4.66147793375e-05
"1475","IN"," Desemzia","Healthy",0,0
"1476","IN"," Desulfobulbus","Healthy",1.85586774344113e-06,1.85586774344113e-06
"1477","IN"," Desulfohalotomaculum","Healthy",0,0
"1478","IN"," Desulfomicrobium","Healthy",0,0
"1479","IN"," Desulfomonile","Healthy",0,0
"1480","IN"," Desulfonispora","Healthy",0,0
"1481","IN"," Desulfoprunum","Healthy",9.27933871720566e-07,9.27933871720566e-07
"1482","IN"," Desulfosporosinus","Healthy",3.78462049177359e-06,3.78462049177359e-06
"1483","IN"," Desulfotalea","Healthy",0,0
"1484","IN"," Desulfovibrio","Healthy",4.53836597848264e-05,4.53836597848264e-05
"1485","IN"," Desulfovibrionaceae","Healthy",0,0
"1486","IN"," DEV114","Healthy",0,0
"1487","IN"," Devosia","Healthy",0.00038366487441242,0.00038366487441242
"1488","IN"," Devosiaceae","Healthy",4.05950242942898e-05,4.05950242942898e-05
"1489","IN"," dgA-11_gut_group","Healthy",2.80997857110342e-06,2.80997857110342e-06
"1490","IN"," Dialister","Healthy",4.22416485469671e-05,4.22416485469671e-05
"1491","IN"," Dielma","Healthy",5.89547605449745e-06,5.89547605449745e-06
"1492","IN"," Dietzia","Healthy",0.000738164199814986,0.000738164199814986
"1493","IN"," DNF00809","Healthy",1.20331989626116e-05,1.20331989626116e-05
"1494","IN"," Dokdonella","Healthy",0,0
"1495","IN"," Dongia","Healthy",6.69737252508166e-06,6.69737252508166e-06
"1496","IN"," Dorea","Healthy",0.000809201316283577,0.000809201316283577
"1497","IN"," DSSF69","Healthy",0,0
"1498","IN"," DTU089","Healthy",1.86261015010775e-05,1.86261015010775e-05
"1499","IN"," Duganella","Healthy",7.03174507599374e-05,7.03174507599374e-05
"1500","IN"," Dyadobacter","Healthy",0.000245315494285416,0.000245315494285416
"1501","IN"," Dysgonomonadaceae","Healthy",0,0
"1502","IN"," Dysgonomonas","Healthy",3.1090225388589e-06,3.1090225388589e-06
"1503","IN"," Edaphobaculum","Healthy",2.57487102803472e-05,2.57487102803472e-05
"1504","IN"," Eggerthella","Healthy",0,0
"1505","IN"," Eggerthellaceae","Healthy",1.24772883502803e-05,1.24772883502803e-05
"1506","IN"," Egicoccus","Healthy",0,0
"1507","IN"," Eisenbergiella","Healthy",5.75914783041383e-06,5.75914783041383e-06
"1508","IN"," Elizabethkingia","Healthy",8.59000938855271e-05,8.59000938855271e-05
"1509","IN"," Ellin6055","Healthy",2.7838016151617e-06,2.7838016151617e-06
"1510","IN"," Ellin6067","Healthy",0,0
"1511","IN"," Elusimicrobium","Healthy",2.46821867348363e-05,2.46821867348363e-05
"1512","IN"," EMP-G18","Healthy",1.73364880546107e-05,1.73364880546107e-05
"1513","IN"," Empedobacter","Healthy",0.000118569217362417,0.000118569217362417
"1514","IN"," Emticicia","Healthy",0,0
"1515","IN"," Endobacter","Healthy",0,0
"1516","IN"," Enhydrobacter","Healthy",3.83495114598917e-05,3.83495114598917e-05
"1517","IN"," Ensifer","Healthy",0,0
"1518","IN"," Enteractinococcus","Healthy",0.000202000757368586,0.000202000757368586
"1519","IN"," Enterobacterales","Healthy",5.05796142798615e-06,5.05796142798615e-06
"1520","IN"," Enterobacteriaceae","Healthy",0.000676293456645081,0.000676293456645081
"1521","IN"," Enterococcus","Healthy",0.00120353431022068,0.00120353431022068
"1522","IN"," Enterorhabdus","Healthy",5.43893475565891e-05,5.43893475565891e-05
"1523","IN"," env.OPS_17","Healthy",2.69123633467637e-05,2.69123633467637e-05
"1524","IN"," Eoetvoesia","Healthy",0,0
"1525","IN"," EPR3968-O8a-Bc78","Healthy",0,0
"1526","IN"," Epulopiscium","Healthy",0,0
"1527","IN"," Ercella","Healthy",2.99268145339717e-05,2.99268145339717e-05
"1528","IN"," Erwiniaceae","Healthy",1.29259014270757e-05,1.29259014270757e-05
"1529","IN"," Erysipelatoclostridium","Healthy",3.41195688303011e-05,3.41195688303011e-05
"1530","IN"," Erysipelothrix","Healthy",2.4203254153036e-05,2.4203254153036e-05
"1531","IN"," Erysipelotrichaceae","Healthy",1.76004928137988e-05,1.76004928137988e-05
"1532","IN"," Erysipelotrichaceae_UCG-002","Healthy",7.25238590407007e-06,7.25238590407007e-06
"1533","IN"," Erysipelotrichaceae_UCG-003","Healthy",5.81625323300773e-05,5.81625323300773e-05
"1534","IN"," Erysipelotrichaceae_UCG-006","Healthy",5.66955923918567e-06,5.66955923918567e-06
"1535","IN"," Erysipelotrichaceae_UCG-007","Healthy",5.56333896283611e-06,5.56333896283611e-06
"1536","IN"," Erysipelotrichaceae_UCG-009","Healthy",0,0
"1537","IN"," Escherichia-Shigella","Healthy",0.0377841465206072,0.0377841465206072
"1538","IN"," Eubacterium","Healthy",0,0
"1539","IN"," Euzebya","Healthy",0,0
"1540","IN"," Exiguobacterium","Healthy",4.34918567624276e-05,4.34918567624276e-05
"1541","IN"," F082","Healthy",5.57226531623567e-06,5.57226531623567e-06
"1542","IN"," Facklamia","Healthy",0.00187813238239775,0.00187813238239775
"1543","IN"," Faecalibacterium","Healthy",0.00211273577584481,0.00211273577584481
"1544","IN"," Faecalicoccus","Healthy",2.84396175166068e-06,2.84396175166068e-06
"1545","IN"," Faecalitalea","Healthy",0,0
"1546","IN"," Falsiporphyromonas","Healthy",9.82067459966647e-05,9.82067459966647e-05
"1547","IN"," Falsochrobactrum","Healthy",0,0
"1548","IN"," Family_XIII_AD3011_group","Healthy",0.000504639407720328,0.000504639407720328
"1549","IN"," Family_XIII_UCG-001","Healthy",1.75388919994475e-05,1.75388919994475e-05
"1550","IN"," Fastidiosipila","Healthy",7.05537956469332e-05,7.05537956469332e-05
"1551","IN"," Fermentimonas","Healthy",0.000151539260983194,0.000151539260983194
"1552","IN"," Ferrovibrio","Healthy",0,0
"1553","IN"," Ferruginibacter","Healthy",0.000113474902636079,0.000113474902636079
"1554","IN"," FFCH7168","Healthy",1.05128374255675e-05,1.05128374255675e-05
"1555","IN"," Fibrella","Healthy",1.18179435059326e-05,1.18179435059326e-05
"1556","IN"," Fibrobacter","Healthy",2.16879437443657e-06,2.16879437443657e-06
"1557","IN"," Filifactor","Healthy",4.98085590186281e-06,4.98085590186281e-06
"1558","IN"," Filimonas","Healthy",0,0
"1559","IN"," Filobacterium","Healthy",6.42318051869635e-05,6.42318051869635e-05
"1560","IN"," Fimbriiglobus","Healthy",0,0
"1561","IN"," Fimbriimonadaceae","Healthy",6.98333025350563e-06,6.98333025350563e-06
"1562","IN"," Finegoldia","Healthy",0,0
"1563","IN"," Firmicutes","Healthy",0.0002228782284871,0.0002228782284871
"1564","IN"," Flaviaesturariibacter","Healthy",3.88627817357362e-06,3.88627817357362e-06
"1565","IN"," Flaviflexus","Healthy",0.000100754305551907,0.000100754305551907
"1566","IN"," Flavisolibacter","Healthy",2.6328347402544e-06,2.6328347402544e-06
"1567","IN"," Flavobacteriaceae","Healthy",0.000125398008922868,0.000125398008922868
"1568","IN"," Flavobacterium","Healthy",0.00137051038060776,0.00137051038060776
"1569","IN"," Flavonifractor","Healthy",6.56949299801143e-05,6.56949299801143e-05
"1570","IN"," Flectobacillus","Healthy",0,0
"1571","IN"," Flexilinea","Healthy",0,0
"1572","IN"," Floricoccus","Healthy",4.14237051294974e-06,4.14237051294974e-06
"1573","IN"," Fluviicola","Healthy",8.03460738848052e-05,8.03460738848052e-05
"1574","IN"," Formosa","Healthy",1.44982967953241e-05,1.44982967953241e-05
"1575","IN"," Fournierella","Healthy",1.732667403225e-05,1.732667403225e-05
"1576","IN"," Frankiales","Healthy",4.70906734011333e-06,4.70906734011333e-06
"1577","IN"," Fretibacterium","Healthy",0,0
"1578","IN"," Frigoribacterium","Healthy",8.15820570830051e-05,8.15820570830051e-05
"1579","IN"," Frisingicoccus","Healthy",9.90923518422164e-05,9.90923518422164e-05
"1580","IN"," Fusibacter","Healthy",0,0
"1581","IN"," Fusicatenibacter","Healthy",2.54824788845809e-06,2.54824788845809e-06
"1582","IN"," Fusobacterium","Healthy",0.000577449831928949,0.000577449831928949
"1583","IN"," Gaiella","Healthy",0,0
"1584","IN"," Galbibacter","Healthy",0,0
"1585","IN"," Gallibacterium","Healthy",0,0
"1586","IN"," Gallicola","Healthy",7.58919960252352e-05,7.58919960252352e-05
"1587","IN"," Gammaproteobacteria","Healthy",5.13039004704181e-05,5.13039004704181e-05
"1588","IN"," Garicola","Healthy",0.000103415392168256,0.000103415392168256
"1589","IN"," Gastranaerophilales","Healthy",0.000604763808117484,0.000604763808117484
"1590","IN"," GCA-900066575","Healthy",5.83134576712868e-05,5.83134576712868e-05
"1591","IN"," Gelidibacter","Healthy",0.000230803723603516,0.000230803723603516
"1592","IN"," Gemella","Healthy",1.15182956608277e-06,1.15182956608277e-06
"1593","IN"," Gemmata","Healthy",9.62255484452939e-06,9.62255484452939e-06
"1594","IN"," Gemmataceae","Healthy",2.14871700107866e-06,2.14871700107866e-06
"1595","IN"," Gemmatimonas","Healthy",2.1129744023716e-06,2.1129744023716e-06
"1596","IN"," Gemmobacter","Healthy",1.89172909735719e-05,1.89172909735719e-05
"1597","IN"," Geobacillus","Healthy",0,0
"1598","IN"," Geodermatophilaceae","Healthy",0,0
"1599","IN"," Geodermatophilus","Healthy",0,0
"1600","IN"," Georgenia","Healthy",5.23538041923352e-05,5.23538041923352e-05
"1601","IN"," Geothrix","Healthy",0,0
"1602","IN"," Gitt-GS-136","Healthy",0,0
"1603","IN"," GKS98_freshwater_group","Healthy",0,0
"1604","IN"," Globicatella","Healthy",0.000376216378584916,0.000376216378584916
"1605","IN"," Gluconacetobacter","Healthy",0,0
"1606","IN"," Gluconobacter","Healthy",0,0
"1607","IN"," Glutamicibacter","Healthy",0.0025064095183305,0.0025064095183305
"1608","IN"," Glycocaulis","Healthy",3.22307550161798e-06,3.22307550161798e-06
"1609","IN"," Glycomyces","Healthy",1.66391918440873e-05,1.66391918440873e-05
"1610","IN"," Gordonia","Healthy",1.08185514999427e-05,1.08185514999427e-05
"1611","IN"," Gordonibacter","Healthy",0,0
"1612","IN"," Gottschalkia","Healthy",3.648742096825e-05,3.648742096825e-05
"1613","IN"," Gracilibacillus","Healthy",1.86342579652136e-06,1.86342579652136e-06
"1614","IN"," Gracilibacteria","Healthy",4.81966172324514e-05,4.81966172324514e-05
"1615","IN"," Granulicatella","Healthy",0,0
"1616","IN"," Guggenheimella","Healthy",2.89402459019432e-05,2.89402459019432e-05
"1617","IN"," Gulbenkiania","Healthy",0,0
"1618","IN"," Gulosibacter","Healthy",1.78546868397821e-05,1.78546868397821e-05
"1619","IN"," H1","Healthy",2.66953348662373e-05,2.66953348662373e-05
"1620","IN"," Haemophilus","Healthy",0.000178756175290377,0.000178756175290377
"1621","IN"," Hafnia-Obesumbacterium","Healthy",0,0
"1622","IN"," Hahella","Healthy",0,0
"1623","IN"," Halanaerobiaceae","Healthy",0,0
"1624","IN"," Haloactinopolyspora","Healthy",2.33176690414417e-06,2.33176690414417e-06
"1625","IN"," Halocella","Healthy",0,0
"1626","IN"," Haloferula","Healthy",0,0
"1627","IN"," Halolactibacillus","Healthy",0,0
"1628","IN"," Halomonas","Healthy",0.00518416478182405,0.00518416478182405
"1629","IN"," Haoranjiania","Healthy",0,0
"1630","IN"," HAW-RM37-2","Healthy",0,0
"1631","IN"," Helcobacillus","Healthy",0,0
"1632","IN"," Helcococcus","Healthy",0.000112897157873987,0.000112897157873987
"1633","IN"," Helicobacter","Healthy",2.72039472150153e-05,2.72039472150153e-05
"1634","IN"," Herbinix","Healthy",0,0
"1635","IN"," Herminiimonas","Healthy",0,0
"1636","IN"," Herpetosiphon","Healthy",0,0
"1637","IN"," Hirschia","Healthy",2.14871700107866e-06,2.14871700107866e-06
"1638","IN"," Histophilus","Healthy",0.00116999739944609,0.00116999739944609
"1639","IN"," Holdemanella","Healthy",0,0
"1640","IN"," Holosporaceae","Healthy",4.34706693005935e-06,4.34706693005935e-06
"1641","IN"," Howardella","Healthy",0.000205265043404679,0.000205265043404679
"1642","IN"," Huakuichenia","Healthy",0,0
"1643","IN"," Hungatella","Healthy",0,0
"1644","IN"," Hydrocarboniphaga","Healthy",0,0
"1645","IN"," Hydrogenispora","Healthy",0,0
"1646","IN"," Hydrogenoanaerobacterium","Healthy",1.12399142844137e-06,1.12399142844137e-06
"1647","IN"," Hydrogenophaga","Healthy",9.30956854381421e-06,9.30956854381421e-06
"1648","IN"," Hymenobacter","Healthy",0.000896331249443247,0.000896331249443247
"1649","IN"," Hyphomicrobium","Healthy",3.88627817357362e-06,3.88627817357362e-06
"1650","IN"," Hyphomonas","Healthy",3.1090225388589e-06,3.1090225388589e-06
"1651","IN"," Hypnocyclicus","Healthy",8.37805298486237e-05,8.37805298486237e-05
"1652","IN"," Iamia","Healthy",0.000168701590876405,0.000168701590876405
"1653","IN"," Idiomarina","Healthy",0.00233615189606869,0.00233615189606869
"1654","IN"," Ignatzschineria","Healthy",4.76778858613322e-06,4.76778858613322e-06
"1655","IN"," Ignavigranum","Healthy",0.000216511606706152,0.000216511606706152
"1656","IN"," Ilumatobacter","Healthy",0,0
"1657","IN"," IMCC26134","Healthy",0,0
