# Constructed from biom file																																																																																																					
#OTU ID	Dairy101	Dairy102	Dairy103	Dairy104	Dairy105	Dairy106	Dairy107	Dairy108	Dairy109	Dairy110	Dairy111	Dairy112	Dairy113	Dairy114	Dairy115	Dairy116	Dairy117	Dairy118	Dairy119	Dairy120	Dairy121	Dairy122	Dairy123	Dairy124	Dairy125	Dairy126	Dairy127	Dairy128	Dairy129	Dairy130	Dairy131	Dairy132	Dairy133	Dairy134	Dairy135	Dairy136	Dairy137	Dairy138	Dairy139	Dairy140	Dairy141	Dairy142	Dairy143	Dairy144	Dairy145	Dairy146	Dairy147	Dairy148	Dairy149	Dairy150	Dairy151	Dairy152	Dairy153	Dairy154	Dairy155	Dairy156	Dairy157	Dairy158	Dairy159	Dairy160	Dairy161	Dairy162	Dairy163	Dairy164	Dairy165	Dairy166	Dairy167	Dairy168	Dairy169	Dairy170	Dairy171	Dairy172	Dairy173	Dairy174	Dairy177	Dairy178	Dairy179	Dairy180	Dairy181	Dairy182	Dairy183	Dairy184	Dairy185	Dairy186	Dairy187	Dairy188	Dairy189	Dairy190	Dairy191	Dairy192	Dairy193	Dairy194	Dairy195	Dairy196	Dairy197	Dairy198	Dairy199	Dairy200	Dairy201	Dairy202	Dairy203
ASV2102	480	0	0	0	28	0	0	30	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	222	0	0	0	219	0	28	25	0	0	0	0	48	0	42	0	0	0	0	33	0	0	0	0	0	0	0
ASV6463	59	0	49	0	0	60	0	0	63	0	0	0	111	0	0	0	0	0	0	0	83	0	94	46	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	66	36	0	68	0	0	0	0	0	0	0	0	54	0	0	193	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2560	784	0	0	0	0	0	41	115	0	0	0	0	0	0	46	45	108	0	66	0	0	0	0	0	0	0	0	0	0	156	79	62	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	100	0	0	0	12	0	0	47	0	0	19	0	0	44	0	104	0	0	0	0	23	643	75	0	3503	441	929	96	342	331	247	384	497	0	232	0	0	607	964	892	1035	922	966	228	1141	0	0	0	0	104	129	0
ASV2521	33	114	2573	10354	1353	417	349	9	1018	2377	140	785	180	93	0	144	37	4	163	67	62	1279	9	166	663	0	95	244	48	1081	478	167	189	3653	31	32	93	749	4	809	96	453	0	399	2668	865	1394	0	439	1658	2735	0	11	0	1695	1155	130	0	199	28	604	178	467	0	0	14	0	0	6097	180	0	0	0	0	0	0	0	0	0	0	0	10	85	0	0	197	0	0	695	93	243	19	0	0	0	0	0	0	0	0	0
ASV572	20	7	0	21	0	12	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	16	0	172	32	182	0	0	0	0	0	0	0	0	0	0	0	31	0	384	0	0	0	0	5	0	0	0	3	0	60	0	0	420	65	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	201	41	0	0	0	8	0	0	0	0	59	39	21	0	0	7	62
ASV7597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6203	305	9	0	6	0	0	58	0	0	0	70	0	0	146	466	64	0	0	50	0	0	0	97	25	0	702	0	0	0	91	684	1593	0	77	16	0	0	0	0	0	0	0	0	0	0	9	74	0	0	0	0	0	0	18	0	0	0	0	0	6	0	377	150	0	0	0	60	0	170	21	43	245	0	336	170	0	0	0	136	16	46	102	220	0	28	0	234	203	572	81	148	1409	0	14	646	74	27	81	62	354	334
ASV4318	39	129	1147	12	295	497	178	3330	39	0	254	0	2273	445	551	80	1295	305	33	216	1454	98	145	269	13	0	228	486	6	349	0	1767	596	1128	82	19	467	214	0	41	62	56	0	2648	0	26	363	0	0	57	16	0	77	24	0	1030	184	65	27	0	88	472	103	129	8	102	310	245	382	371	63	3913	0	363	0	0	0	93	38	69	114	80	454	93	111	103	41	310	578	244	162	331	240	72	564	130	465	115	297	436	275
ASV2472	814	494	2373	4154	137	473	1494	0	180	2343	206	7401	137	50	18	1728	36	121	932	44	52	852	184	112	2921	29	13	27	62	666	1540	12	1390	2878	257	330	410	1699	69	36	61	20	236	516	222	203	2469	0	15	618	977	4848	71	0	2154	581	12	0	18	12	870	38	615	0	0	269	45	304	340	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0
ASV4563	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	5210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3048	0	0	78	144	0	0	277	0	0	137	139	397	13	15	30	374	0	46	653	12	23	94	227	24	106	23	23	0	0	28	540	0	0	94	60	88	0	333	0	26	14	0	197	0	24	59	0	0	58	0	24	46	57	0	277	27	22	39	0	34	0	20	493	0	0	15	0	0	36	73	0	0	0	0	0	0	38	79	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	17	0	0	0	0	0	0	0
ASV11404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8441	81	507	2754	2204	58	344	1509	0	157	1793	42	1294	0	0	0	889	0	451	381	49	356	3657	77	0	605	0	37	113	96	285	526	0	891	5432	268	403	423	1233	134	184	344	1390	152	60	3932	278	1133	0	2133	342	2003	2114	98	0	628	420	51	0	0	0	1185	67	159	51	0	291	52	1325	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	33	300	411	498	0	0	0	0	0	0	0	0	0
ASV7847	77	184	1264	4457	0	978	979	0	344	382	125	673	78	0	52	515	0	407	774	18	103	2987	143	20	619	29	50	25	43	291	157	0	1928	2299	401	270	202	820	112	222	139	1085	0	32	3341	1841	2837	0	1914	245	6098	1820	57	0	943	988	0	16	0	0	945	90	447	0	0	161	0	565	401	77	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4259	21	0	0	0	0	0	79	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	42	0	0	0	0	0	0	33118	0	0	2	0	0	0	0	0	53	658	3	0	0	0	0	0	17	0	3	0	0	0	0	7	0	98	0	0	0	0	0	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0
ASV11827	0	550	414	0	66	12	77	166	238	0	0	63	844	44	112	113	273	0	63	85	40	170	162	65	123	0	36	168	14	228	24	0	68	58	52	16	69	0	15	353	51	0	0	0	712	64	50	0	0	0	54	7	0	7	172	1150	75	0	610	0	0	41	0	18	1275	28	23	0	232	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10891	394	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4373	0	0	0	0	0	26	0	4	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	35056	0	0	0	1570	0	0	0	0	0	0	178	0	0	0	213	28	35	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	6	0
ASV9449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	23	0	0	0	0	0	14	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
ASV4123	0	0	0	0	0	0	0	37	12	0	30	121	0	0	0	0	0	0	336	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	16	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8399	98	17	10	88	0	116	417	0	189	166	475	8	35	20	262	51	0	316	25	9	361	111	306	446	19	144	87	31	0	4	69	22	55	26	155	125	27	123	30	73	179	44	273	138	68	64	127	0	139	185	161	335	103	184	115	115	187	207	14	466	36	40	78	170	54	172	65	114	118	364	40	44	0	158	50	151	309	387	56	22	0	90	5	73	0	0	125	16	12	101	8	14	0	194	6	0	0	0	3	0	11
ASV951	87	0	0	2477	55	19	547	0	77	544	0	293	69	45	127	0	0	0	0	33	0	192	0	776	634	218	0	0	215	85	1423	72	0	150	337	0	0	139	106	49	31	0	0	26	22	160	8881	0	2542	3428	86	250	0	23	1767	102	0	0	0	0	0	127	693	0	0	0	55	0	354	0	0	0	0	4150	0	0	0	0	0	122	1415	288	381	110	0	0	0	0	401	762	863	254	0	0	23	76	0	0	142	0	389
ASV10995	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	44	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2215	0	663	0	0	149	0	0	127	93	0	0	2735	71	0	71	21	163	0	2082	0	50	0	7978	0	0	0	0	0	0	0	100	0	0	0	93	62	0	0	41	0	0	0	50	0	25	61	46	0	0	0	0	0	73	0	0	39	167	0	321	63	0	0	80	0	39	0	0	32	43	0	0	0	0	0	0	18	0	30	0	0	69	0	0	45	0	0	0	0	68	170	158	0	536	253	0	0	0	0	0	0	0
ASV7099	397	0	0	3762	0	0	3179	0	546	0	0	516	6	0	0	0	0	0	0	0	0	1080	0	708	564	0	0	0	0	0	7	0	0	0	0	14	0	573	0	0	374	0	0	0	745	0	0	0	4	0	644	11	0	0	0	0	0	0	30	0	0	0	60	0	0	0	7	134	11	0	0	658	0	0	0	0	0	0	0	0	0	26	203	61	3442	3911	8	0	0	0	0	0	0	0	145	447	132	0	135	324	533
ASV5661	1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	0	0	80	0	0	0	0	0	936	647	0	623	1116	42	244	606	26	249	0	0	173	0	0	0	0	0	11	65	11	0	0	0	114	0	0
ASV11310	0	0	0	5	0	0	5	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	113	0	77	58	54	182	55	175	31	35	75	72	0	360	19	119	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11259	0	0	9	876	68	26	337	0	305	0	0	51	10	0	0	0	0	0	0	0	0	84	0	54	28	786	0	0	0	0	0	0	0	0	0	0	0	45	0	0	58	0	0	0	214	0	0	0	0	139	50	13	0	0	0	24	20	0	0	0	0	0	0	0	0	0	0	113	0	0	0	36	0	0	0	0	0	0	0	0	34	20	109	0	156	167	0	11	25	13	8	11	117	0	208	181	0	0	85	171	199
ASV8854	0	367	56	74	3219	26	119	28	81	23	0	397	94	742	40	0	677	0	41	683	0	423	0	77	938	0	131	966	1002	1562	454	983	0	24	409	181	0	164	920	1161	59	0	0	310	97	3273	11	0	0	153	0	0	6	0	123	0	141	0	20	7	2	429	71	0	0	0	130	117	320	0	0	31	0	0	0	0	0	0	0	0	0	23	702	94	16	0	0	15	815	282	450	0	40	0	125	661	190	195	1548	485	1485
ASV10796	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	96	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
ASV8236	24	1779	22	0	20	0	8	162	37	0	10	137	55	11	5	0	407	0	154	0	0	0	217	21	11	0	0	0	0	18	19	0	12	26	0	0	0	26	0	98	0	0	0	0	19	0	8	0	0	0	0	0	0	0	28	17	0	0	316	0	0	0	33	0	0	0	0	0	115	0	0	0	0	292	0	0	0	30	0	20	235	5	0	0	0	0	19	29	389	595	1316	101	1843	55	0	0	0	0	21	30	0
ASV5678	0	461	0	409	437	0	0	523	337	0	0	74	0	234	374	0	695	0	212	304	0	167	108	210	408	0	56	93	48	707	58	0	0	0	48	77	0	0	64	1221	0	0	0	1318	285	228	45	0	0	321	122	0	0	0	40	44	118	0	1569	0	0	69	45	0	1325	0	135	59	411	0	240	164	0	1355	0	363	0	191	0	0	0	155	0	0	56	173	363	411	350	366	351	0	0	501	0	0	0	0	0	0	0
ASV4634	0	212	51	34	4	46	0	114	632	0	46	30	139	5	0	5	38	0	102	4	42	32	247	49	4	0	32	0	0	28	6	0	121	46	0	0	3	0	0	35	0	0	0	0	245	32	67	0	0	0	222	0	16	0	19	288	0	0	124	0	0	0	0	21	31	58	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5773	94	293	207	39	801	127	186	4531	45	18	203	10	479	1161	407	44	1048	118	59	292	1048	0	49	139	32	0	110	272	0	758	24	1644	140	217	160	13	116	18	40	230	19	0	0	1477	0	67	309	0	0	341	10	0	12	81	33	210	458	33	385	20	33	205	221	35	342	16	412	62	63	48	49	455	0	360	31	0	0	27	44	212	48	17	145	33	0	0	200	91	288	304	330	474	44	72	125	39	72	68	112	94	66
ASV3518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4998	737	275	885	3280	0	315	1704	0	39	786	55	610	138	0	61	455	22	573	600	0	31	765	42	0	964	0	0	0	0	235	169	0	2191	506	169	1070	79	932	0	72	0	249	26	0	291	76	991	0	967	112	894	1082	0	0	806	418	0	0	0	0	701	0	152	0	0	297	0	300	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1104	0	0	0	10	0	0	39	0	10	10	0	0	0	0	0	0	0	0	0	8	0	0	0	65	0	37	0	0	0	0	10	0	0	0	0	0	0	5	0	0	17	0	0	0	12	0	0	0	111	0	11	43	0	0	0	0	0	0	0	0	0	0	121	53	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	15	0	0	0	0	0	0
ASV4446	5	0	0	0	0	0	87	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2201	199	43	43	39	13	36	240	25	60	46	157	12	105	64	164	19	31	46	53	35	162	57	615	225	17	100	54	12	0	261	46	10	40	23	31	24	14	55	11	29	24	12	19	76	66	60	38	0	0	79	60	29	13	0	0	25	14	32	118	98	0	0	0	11	286	31	22	23	37	94	32	9	0	26	84	0	21	0	71	0	49	21	0	7	0	0	78	0	0	45	0	0	41	46	13	0	0	0	0	0	11
ASV2588	323	112	774	2255	40	90	12892	0	47	1592	111	1509	21	12	49	849	0	37	353	42	0	379	99	0	1428	0	0	0	21	95	292	0	264	1073	46	195	54	1005	32	26	0	81	113	56	36	277	148	0	0	79	159	160	0	0	701	644	0	9	0	0	407	0	84	0	0	0	15	30	156	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
ASV981	140	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2359	153	262	738	611	988	0	0	388	108	0	0	332	442	757	243	236	273	194	98	562	0	213	0	71	401	0	211	923	913	504	695	486	450	369	1321	521	692	277	1800	979	0	128	0	815	200	411	78	0	0	499	105	0	0	101	79	674	150	69	327	0	195	490	84	0	110	78	1617	0	170	233	217	389	0	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3723	63	7	8	14	11	63	136	205	95	0	78	4	7	25	30	1274	50	0	86	23	58	114	336	121	14	0	74	26	0	41	110	39	4	5	12	50	0	0	0	24	28	0	0	10	273	98	4	0	0	41	154	4	0	0	9	2	109	11	50	31	0	33	116	0	11	0	0	39	80	7	0	5	0	0	19	0	0	0	18	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	11	14
ASV8606	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9123	0	65	4615	1650	50	136	207	30	53	262	71	633	615	0	0	295	15	30	77	0	276	461	0	17	47	0	0	12	15	51	12	9	362	1234	10	7	236	320	0	20	0	353	0	25	418	153	417	0	217	46	441	29	0	0	267	450	13	0	8	0	132	0	155	0	0	436	0	12	281	172	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4666	16	6	15	7	5	0	83	130	0	29	0	21	0	0	19	0	285	0	71	7	0	0	48	491	127	0	0	0	0	0	237	1539	0	0	0	0	0	0	0	0	25	179	0	12	0	17959	0	0	771	53	0	0	0	0	26	0	6	0	0	16	0	0	120	0	228	0	0	103	387	0	0	0	0	3	0	0	0	0	0	26	0	36	303	19	0	0	0	0	379	117	272	0	10	0	0	104	0	65	90	6	7
ASV8792	41	74	0	22	18	95	299	0	111	89	298	0	17	10	131	24	0	223	47	0	262	32	122	268	0	303	83	19	0	14	20	22	29	0	10	29	0	120	8	21	80	40	292	68	46	16	19	0	137	89	23	234	48	183	62	62	182	39	0	314	17	50	86	81	36	215	17	55	76	517	26	5	0	78	37	274	220	170	14	0	44	76	0	23	0	0	98	0	0	94	0	0	0	71	0	0	0	0	7	0	0
ASV2202	0	356	0	0	2613	0	0	772	0	0	0	40	0	880	43	0	420	0	412	1190	72	0	138	27	0	0	6	221	232	1469	468	367	0	0	277	0	0	0	124	1024	0	0	0	474	0	1217	0	0	0	139	0	0	0	8	0	15	32	13	205	0	4	0	0	0	277	0	118	0	126	0	0	0	0	0	0	0	0	0	0	0	715	16	128	0	0	0	0	0	0	9	4	0	4553	64	0	0	0	210	830	71	223
ASV594	28	0	0	204	0	0	0	0	0	51	43	0	0	0	0	0	0	29	0	0	36	0	0	0	0	174	0	0	0	0	18	0	0	0	0	0	0	0	0	0	45	0	198	0	0	0	0	0	22	0	0	65	0	0	0	20	0	0	0	105	0	0	41	0	0	0	0	0	0	0	0	0	0	0	37	0	24	0	37	0	0	13	0	0	0	35	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
ASV4752	0	147	0	0	199	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	93	0	0	0	0	0	70	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	172	0	118	92	0	4093	79	0	0	0	0	0	0	0
ASV5660	0	1684	0	69	581	9	102	202	729	0	0	250	0	334	0	10	397	0	201	171	0	67	66	170	154	0	99	198	25	1589	75	72	36	57	241	68	0	14	10	1410	95	0	0	125	3097	237	31	0	0	9	330	0	14	5	772	8	184	11	395	0	0	112	53	0	63	0	82	66	551	0	0	0	0	7	0	0	0	0	0	0	41	0	65	0	0	0	0	0	45	167	326	0	184	15	7	38	32	97	281	25	158
ASV7675	435	0	49	0	74	0	0	0	0	0	50	0	0	235	0	0	0	0	0	133	0	0	0	0	0	0	110	508	0	343	0	689	0	0	189	0	0	0	0	0	0	0	0	1493	0	0	0	0	0	0	0	0	0	115	0	0	100	0	0	37	0	153	0	0	0	0	88	0	0	0	0	1774	0	50	197	0	0	0	213	0	0	61	144	0	0	0	0	0	0	0	0	0	0	0	182	72	202	83	143	214	204
ASV4935	140	1126	0	317	4593	32	36	1450	518	33	0	306	0	735	0	63	2128	0	181	921	0	57	13	109	180	0	65	303	566	399	0	365	0	0	48	14	0	360	695	824	146	0	0	400	406	251	0	0	0	252	134	0	0	5	503	15	182	0	419	0	0	25	39	0	196	0	130	20	384	0	0	0	0	21	0	0	0	0	0	32	173	0	0	0	0	0	16	0	0	29	63	0	1524	30	0	0	0	0	0	0	0
ASV3812	39	0	0	51	0	0	391	15	24	132	10	0	0	0	2	3	0	0	0	0	0	0	0	113	0	0	0	0	0	0	15	0	0	0	0	5	0	7	0	0	10	0	0	0	0	0	7	0	3	0	14	161	22	18	36	0	0	0	0	47	0	6	257	0	6	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
ASV5290	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	7	103	29	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	32	0	0	18	0	5	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV659	14	61	0	356	2099	0	47	0	19	50	0	322	0	748	8	0	41	0	18	1819	40	41	35	85	852	38	57	645	2258	1922	297	590	11	10	1366	0	0	178	2706	1098	122	0	0	925	149	942	0	0	0	283	9	0	0	32	368	0	275	0	22	0	8	229	236	0	649	0	427	4	35	0	0	0	0	0	0	0	0	0	13	0	0	12	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	0	0
ASV898	110	22	21	22	72	776	65	154	0	0	251	0	13	53	65	0	0	20	0	43	129	0	158	51	17	0	43	0	0	122	35	67	103	24	48	0	0	0	18	115	17	0	0	329	0	20	28	0	12	267	0	0	41	22	0	34	151	34	0	35	27	0	88	51	0	0	103	14	0	25	8	0	0	0	156	0	0	0	87	0	17	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	30	0	0
ASV2812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
ASV3593	0	0	0	0	21	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	41	0	146	0	0	0	0	0	0	0	0	0	0	0	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	41	0	248	195	0	389	0	51	0	0	0	41	20	194	89	0	0	0	132	138	0	0	0	0	0	0	209	0	59	0	85	143	134
ASV712	0	0	0	296	0	0	307	0	332	0	18	584	0	145	15	0	71	0	0	60	0	1858	0	64	619	0	817	4003	674	2100	84	57	0	0	638	129	0	756	58	1229	99	0	0	61	611	0	0	0	520	177	297	0	0	14	0	0	3004	0	0	0	0	1767	102	0	0	0	53	43	584	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7378	112	172	28	454	0	100	232	0	30	218	46	71	0	0	0	0	0	0	131	0	101	63	0	15	17	416	0	0	0	71	276	0	117	360	15	0	0	70	0	0	8	0	60	0	0	170	179	0	4634	14	597	2202	61	0	98	101	0	0	0	61	113	0	0	0	19	0	0	22	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	135	0	0	388	0	0	0	0	0	0	49	0	14	45	0	25
ASV1272	46	370	403	1715	30	272	547	0	53	1292	0	1348	40	0	0	1265	0	0	233	21	0	1725	52	52	666	0	0	0	71	127	86	0	1185	1094	154	607	428	197	0	33	119	376	17	54	559	108	1192	0	1333	241	734	245	60	0	701	725	0	0	17	0	569	66	110	0	0	91	0	196	236	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1240	286	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	177	0	0	0	3	0	0	0	0	0	0	0	0	0	4942	0	4	0	0	0	0	219	39	7	0	166	0	25	214	13	25	0	0	0	0	0	0	0	0	0	20	0	0	0	0	32	0	0
ASV4890	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	354	151	0	69	323	0	159	32	30	117	0	0	118	0	0	0	0	0	20	0	29	0	0	0	16	0	0
